continent,country,year,pop,perc_urban_pop,gdp_per_capita
Europe,Italy,1977,55714555,66.40455,21736.34545
Europe,Italy,1982,56719175,66.89735,27080.44434
Europe,Italy,1987,56891926,66.77949,33806.52985
Europe,Italy,1992,57124990,66.70469,41516.33793
Europe,Italy,1997,57189274,66.95087,45512.41517
Europe,Italy,2002,57420628,67.35388,50612.1286
Europe,Italy,2007,59108720,67.78578,52557.3651
Europe,Italy,2012,60531515,68.76088,47795.95794
Europe,Italy,2017,60390318,69.51808,48849.21835
Europe,Latvia,1962,2182285,58.31702,9619.71377
Europe,Latvia,1967,2296079,61.04031,11984.55867
Europe,Latvia,1972,2395874,64.00292,14139.40427
Europe,Latvia,1977,2484608,67.08765,15964.83408
Europe,Latvia,1982,2532015,69.23298,16939.22861
Europe,Latvia,1987,2625963,70.71112,16914.77321
Europe,Latvia,1992,2614827,70.22445,11060.66796
Europe,Latvia,1997,2433231,68.54311,12366.17297
Europe,Latvia,2002,2311351,67.98135,17128.81367
Europe,Latvia,2007,2200776,67.85589,29365.76926
Europe,Latvia,2012,2034633,67.83316,27496.54546
Europe,Latvia,2017,1942594,67.97069,33036.39159
Europe,Lithuania,1962,2853287,41.52057,11562.86886
Europe,Lithuania,1967,3035378,46.55433,13908.50356
Europe,Lithuania,1972,3204905,52.62672,15849.32485
Europe,Lithuania,1977,3353247,58.34799,17635.65611
Europe,Lithuania,1982,3477584,63.3279,19478.67536
Europe,Lithuania,1987,3627367,66.78799,19886.87295
Europe,Lithuania,1992,3697544,67.56098,14850.77443
Europe,Lithuania,1997,3573409,67.18598,13807.16042
Europe,Lithuania,2002,3444050,66.88871,18034.14359
Europe,Lithuania,2007,3231374,66.7185,29260.05645
Europe,Lithuania,2012,2988329,66.85368,30920.3304
Europe,Lithuania,2017,2829313,67.1013,38774.4892
Europe,Luxembourg,1962,319651,70.21783,21988.07022
Europe,Luxembourg,1967,335517,72.6939,24301.14596
Europe,Luxembourg,1972,346072,75.50676,30200.36536
Europe,Luxembourg,1977,358245,78.9697,31932.26545
Europe,Luxembourg,1982,365056,80.53726,37564.42557
Europe,Luxembourg,1987,370790,80.75756,52813.1427
Europe,Luxembourg,1992,391964,81.2002,76838.0963
Europe,Luxembourg,1997,418969,83.07035,87156.66183
Europe,Luxembourg,2002,446389,85.20343,111622.4333
Europe,Luxembourg,2007,480270,87.18319,135296.0133
Europe,Luxembourg,2012,530947,89.44058,128895.4051
Europe,Luxembourg,2017,596495,92.09638,132169.834
Europe,"Macedonia, FYR",1962,1471745,36.49911,4976.40283
Europe,"Macedonia, FYR",1967,1582492,43.79151,7473.3005
Europe,"Macedonia, FYR",1972,1717395,49.05455,9746.64881
Europe,"Macedonia, FYR",1977,1853138,52.08,11994.25686
Europe,"Macedonia, FYR",1982,1978956,54.45458,13745.92667
Europe,"Macedonia, FYR",1987,2035157,56.29413,14361.28488
Europe,"Macedonia, FYR",1992,2032523,58.55681,11271.25181
Europe,"Macedonia, FYR",1997,2025755,59.56535,10553.29839
Europe,"Macedonia, FYR",2002,2074484,57.87261,11686.62394
Europe,"Macedonia, FYR",2007,2081972,57.9111,15043.63907
Europe,"Macedonia, FYR",2012,2027289,58.39242,17189.04892
Europe,"Macedonia, FYR",2017,1940879,59.74377,20119.94289
Europe,Malta,1962,330488,89.87236,2729.92769
Europe,Malta,1967,323813,89.35582,3536.55537
Europe,Malta,1972,328609,89.38158,4938.54696
Europe,Malta,1977,337161,89.48736,8453.65171
Europe,Malta,1982,346644,89.66698,11732.00388
Europe,Malta,1987,358080,90.06382,14181.58281
Europe,Malta,1992,374795,91.80756,19406.20066
Europe,Malta,1997,390679,92.97903,23936.36716
Europe,Malta,2002,405565,93.44311,30781.2392
Europe,Malta,2007,417197,93.91182,34758.54591
Europe,Malta,2012,426611,94.36263,38899.98733
Europe,Malta,2017,467902,94.56918,51578.98126
Europe,Moldova,1962,3209505,24.45792,7502.45811
Europe,Moldova,1967,3494202,29.1949,9549.94599
Europe,Moldova,1972,3713997,33.83609,11517.99801
Europe,Moldova,1977,3925583,37.94594,13074.3018
Europe,Moldova,1982,4130065,41.16958,15017.56707
Europe,Moldova,1987,4359064,45.30536,14959.95197
Europe,Moldova,1992,4455711,46.38246,8884.02104
Europe,Moldova,1997,4355538,44.91346,5815.49518
Europe,Moldova,2002,4142930,39.62072,6301.55086
Europe,Moldova,2007,3851396,39.4315,8695.70584
Europe,Moldova,2012,3482626,39.36142,10158.38547
Europe,Moldova,2017,3193497,39.97366,13118.82194
Europe,Monaco,1962,22078,100,39700.94124
Europe,Monaco,1967,23230,100,54778.8007
Europe,Monaco,1972,24862,100,75170.97783
Europe,Monaco,1977,26273,100,96752.8608
Europe,Monaco,1982,27561,100,119165.777
Europe,Monaco,1987,29446,100,141520.7199
Europe,Monaco,1992,30887,100,175340.5875
Europe,Monaco,1997,32063,100,203764.869
Europe,Monaco,2002,32422,100,253119.6762
Europe,Monaco,2007,31837,100,335747.8329
Europe,Monaco,2012,34711,100,341018.7763
Europe,Monaco,2017,37678,100,352820.3593
Europe,Montenegro,1962,484442,26.78262,5031.33339
Europe,Montenegro,1967,514096,30.96663,7524.27008
Europe,Montenegro,1972,540698,35.54203,10449.69754
Europe,Montenegro,1977,568093,41.93644,13472.68564
Europe,Montenegro,1982,593629,45.99182,17759.91741
Europe,Montenegro,1987,610170,47.50978,18446.40109
Europe,Montenegro,1992,626019,49.72315,11704.00615
Europe,Montenegro,1997,633533,55.37761,12695.10831
Europe,Montenegro,2002,633766,61.02618,13976.90186
Europe,Montenegro,2007,633379,63.50358,18751.30328
Europe,Montenegro,2012,633540,64.5244,19499.94456
Europe,Montenegro,2017,620114,64.99924,22740.38639
Europe,Netherlands,1962,11807551,60.305,16609.0466
Europe,Netherlands,1967,12607834,61.62328,19547.60291
Europe,Netherlands,1972,13342772,63.07462,23467.99013
Europe,Netherlands,1977,13868604,64.585,25902.22695
Europe,Netherlands,1982,14333900,66.45927,28279.12642
Europe,Netherlands,1987,14724947,68.16183,34227.05632
Europe,Netherlands,1992,15276785,69.30874,42586.51213
Europe,Netherlands,1997,15723622,75.55424,48802.08149
Europe,Netherlands,2002,16288051,80.80853,56063.70601
Europe,Netherlands,2007,16531357,85.40892,62432.47586
Europe,Netherlands,2012,16915194,88.53425,61480.8126
Europe,Netherlands,2017,17315370,91.12197,65666.00366
Europe,Norway,1962,3638841,50.05651,16232.21526
Europe,Norway,1967,3784110,60.50938,19674.49724
Europe,Norway,1972,3932909,67.11546,22795.95452
Europe,Norway,1977,4043262,69.74174,27852.7205
Europe,Norway,1982,4114736,70.98661,34380.69534
Europe,Norway,1987,4186824,71.45933,46207.62058
Europe,Norway,1992,4286261,72.64954,55669.60022
Europe,Norway,1997,4404986,74.70244,70898.35414
Europe,Norway,2002,4538014,76.79554,79347.25467
Europe,Norway,2007,4709010,78.40725,87562.62169
Europe,Norway,2012,5018458,79.49059,84237.14957
Europe,Norway,2017,5276802,81.96997,87194.11154
Europe,Poland,1962,30338087,49.08764,6291.53097
Europe,Poland,1967,31828630,50.88833,7514.94454
Europe,Poland,1972,33041996,53.1784,8836.44135
Europe,Poland,1977,34628512,56.67227,10732.0291
Europe,Poland,1982,36233460,59.18795,9880.55684
Europe,Poland,1987,37665707,60.97411,11811.94846
Europe,Poland,1992,38233640,61.43572,11700.56271
Europe,Poland,1997,38348310,61.67588,15722.89484
Europe,Poland,2002,38229408,61.75815,19019.6872
Europe,Poland,2007,38020421,61.2756,24468.67846
Europe,Poland,2012,38247868,60.63416,28952.91573
Europe,Poland,2017,38254959,60.14589,34354.59876
Europe,Portugal,1962,8895776,31.52838,6554.89845
Europe,Portugal,1967,8845842,33.67378,8562.02614
Europe,Portugal,1972,8815597,36.32892,11917.75916
Europe,Portugal,1977,9438167,39.34048,13200.66566
Europe,Portugal,1982,9885838,42.55515,16280.7854
Europe,Portugal,1987,10001993,45.81962,19859.04819
Europe,Portugal,1992,9960340,49.00287,27707.41228
Europe,Portugal,1997,10110551,52.37958,30834.7098
Europe,Portugal,2002,10413044,55.7893,35139.00933
Europe,Portugal,2007,10546825,59.74811,37083.19514
Europe,Portugal,2012,10513150,61.14098,34804.63319
Europe,Portugal,2017,10330844,61.12967,37943.11506
Europe,Romania,1962,18511669,35.6855,3712.05064
Europe,Romania,1967,18998555,39.29027,5065.8947
Europe,Romania,1972,20555576,43.91165,6553.17263
Europe,Romania,1977,21700178,47.79382,8806.0301
Europe,Romania,1982,22374443,50.8998,10900.90464
Europe,Romania,1987,22745591,53.41502,13498.97753
Europe,Romania,1992,22912393,54.31306,10969.04705
Europe,Romania,1997,22411513,53.44543,13367.14462
Europe,Romania,2002,21770017,52.74664,16321.47101
Europe,Romania,2007,20870716,53.44728,24083.33279
Europe,Romania,2012,20158452,53.95631,26764.58126
Europe,Romania,2017,19689401,53.36486,32849.10773
Europe,Russia,1962,123111713,55.92556,9989.01312
Europe,Russia,1967,128342644,60.04537,13278.58599
Europe,Russia,1972,131726419,64.16101,17052.61994
Europe,Russia,1977,136040976,68.23495,21241.34948
Europe,Russia,1982,140247748,70.85181,23232.43217
Europe,Russia,1987,146147383,72.87533,24870.61112
Europe,Russia,1992,148915991,73.38229,20873.7343
Europe,Russia,1997,147853771,73.11566,16617.2416
Europe,Russia,2002,145939500,73.2929,21542.91112
Europe,Russia,2007,143859764,73.3856,32352.78407
Europe,Russia,2012,144291029,73.97266,35740.69922
Europe,Russia,2017,146186799,74.46004,35570.39063
Europe,San Marino,1962,16183,50.50745,19436.67287
Europe,San Marino,1967,17688,55.69246,26607.00071
Europe,San Marino,1972,18787,63.81613,34077.38632
Europe,San Marino,1977,20017,75.52429,41571.32609
Europe,San Marino,1982,22055,85.39558,45903.03992
Europe,San Marino,1987,22686,90.43904,51352.23188
Europe,San Marino,1992,24125,90.94864,55184.45817
Europe,San Marino,1997,25800,92.87764,70279.27768
Europe,San Marino,2002,27491,93.94882,82129.89427
Europe,San Marino,2007,29316,95.81829,88024.25407
Europe,San Marino,2012,33467,97.1,58176.3778
Europe,San Marino,2017,34378,97.1,59524.55979
Europe,Serbia,1962,6838635,31.10036,6523.2413
Europe,Serbia,1967,7154389,36.91743,9068.7787
Europe,Serbia,1972,7424739,41.52818,12066.90589
Europe,Serbia,1977,7671484,44.66499,16164.92394
Europe,Serbia,1982,7849649,47.17927,19184.09195
Europe,Serbia,1987,7885359,49.16286,19857.86819
Europe,Serbia,1992,7859809,51.29931,11584.70776
Europe,Serbia,1997,7789182,54.0287,10434.84231
Europe,Serbia,2002,7616743,56.4629,12260.62781
Europe,Serbia,2007,7482989,58.55771,16904.35045
Europe,Serbia,2012,7324623,59.34684,17992.80975
Europe,Serbia,2017,7073507,60.62121,19437.90421
Europe,Slovak Republic,1962,4235790,34.42906,10516.17049
Europe,Slovak Republic,1967,4436104,38.29015,11858.69931
Europe,Slovak Republic,1972,4599800,42.99597,13634.49989
Europe,Slovak Republic,1977,4837712,48.92475,15342.83528
Europe,Slovak Republic,1982,5051807,53.09759,15838.93601
Europe,Slovak Republic,1987,5205880,55.98089,17324.73786
Europe,Slovak Republic,1992,5306436,56.80718,13734.09589
Europe,Slovak Republic,1997,5369779,56.43435,17657.04006
Europe,Slovak Republic,2002,5377688,55.87761,19778.75141
Europe,Slovak Republic,2007,5376999,55.07074,28069.62684
Europe,Slovak Republic,2012,5404871,54.27645,30894.25128
Europe,Slovak Republic,2017,5435700,53.6126,35042.71724
Europe,Slovenia,1962,1633081,29.97523,10882.7258
Europe,Slovenia,1967,1703870,34.23566,13963.4069
Europe,Slovenia,1972,1768217,39.06201,19478.63927
Europe,Slovenia,1977,1851321,45.57394,25471.32787
Europe,Slovenia,1982,1917975,49.44042,28225.42157
Europe,Slovenia,1987,1988021,50.91534,28758.28245
Europe,Slovenia,1992,1995859,50.66313,21535.99399
Europe,Slovenia,1997,1984398,50.37559,26606.59927
Europe,Slovenia,2002,1991572,50.77446,31664.56603
Europe,Slovenia,2007,2014158,50.47071,39879.39188
Europe,Slovenia,2012,2053321,49.76195,37043.06469
Europe,Slovenia,2017,2062410,55.24511,41703.30395
Europe,Spain,1962,31040106,57.95797,8149.40276
Europe,Spain,1967,32820751,63.36391,10928.57967
Europe,Spain,1972,34539867,67.39128,14267.62167
Europe,Spain,1977,36551270,70.12757,16946.89437
Europe,Spain,1982,38047101,72.38646,18837.81764
Europe,Spain,1987,38852010,74.09974,23838.06091
Europe,Spain,1992,39420346,75.19911,31130.60674
Europe,Spain,1997,40423826,75.80426,34440.83804
Europe,Spain,2002,41755704,76.49342,41366.64971
Europe,Spain,2007,45516507,77.77389,45232.17425
Europe,Spain,2012,47018323,78.84557,41034.04816
Europe,Spain,2017,46868596,79.46632,45446.25086
Europe,Sweden,1962,7561515,74.28843,17750.10758
Europe,Sweden,1967,7866404,78.93709,20458.08008
Europe,Sweden,1972,8122425,81.98925,22978.83716
Europe,Sweden,1977,8251695,82.89887,24049.38644
Europe,Sweden,1982,8325183,83.09446,28303.78284
Europe,Sweden,1987,8397648,83.15926,35148.86124
Europe,Sweden,1992,8667574,83.60789,38139.38547
Europe,Sweden,1997,8845524,83.96247,41797.06937
Europe,Sweden,2002,8925047,84.13425,49124.55863
Europe,Sweden,2007,9148274,84.59069,56739.80248
Europe,Sweden,2012,9519487,85.62507,56200.90226
Europe,Sweden,2017,10057862,87.23737,59883.66776
Europe,Switzerland,1962,5573696,52.35169,24361.38424
Europe,Switzerland,1967,5991733,55.71128,28160.11997
Europe,Switzerland,1972,6261081,58.32662,34109.4135
Europe,Switzerland,1977,6281359,60.06853,33613.64171
Europe,Switzerland,1982,6391804,62.44457,39657.68726
Europe,Switzerland,1987,6545773,66.47342,48925.01332
Europe,Switzerland,1992,6875051,69.82006,57328.27953
Europe,Switzerland,1997,7089163,72.48343,60341.2315
Europe,Switzerland,2002,7278752,73.41953,66551.52824
Europe,Switzerland,2007,7545381,73.52838,74172.04891
Europe,Switzerland,2012,7998926,73.75226,74883.61589
Europe,Switzerland,2017,8453628,77.91263,77626.90274
Europe,Turkey,1962,29916147,24.08331,4041.25374
Europe,Turkey,1967,34050421,27.00042,4955.70099
Europe,Turkey,1972,38430221,32.32253,6011.50402
Europe,Turkey,1977,42773298,37.22449,7272.39117
Europe,Turkey,1982,47322096,42.043,7618.68677
Europe,Turkey,1987,52843670,47.84027,10254.01144
Europe,Turkey,1992,57990118,52.79298,12259.39262
Europe,Turkey,1997,62852966,56.52667,14624.52525
Europe,Turkey,2002,67048795,60.73853,14567.44418
Europe,Turkey,2007,70750586,65.33896,19682.39627
Europe,Turkey,2012,75197198,73.77887,22181.12078
Europe,Turkey,2017,83083662,88.03205,27851.982
Europe,Ukraine,1962,43943674,48.77757,8611.50279
Europe,Ukraine,1967,46215988,52.4327,10484.63964
Europe,Ukraine,1972,47946893,56.6131,12802.62722
Europe,Ukraine,1977,49336481,60.24804,14838.97572
Europe,Ukraine,1982,50402724,63.24644,16853.32035
Europe,Ukraine,1987,51515732,66.08044,18964.24068
Europe,Ukraine,1992,52323671,67.86034,16241.95738
Europe,Ukraine,1997,50786885,67.62987,8955.78465
Europe,Ukraine,2002,48677281,67.26727,11593.84214
Europe,Ukraine,2007,47062798,68.21023,18151.64989
Europe,Ukraine,2012,46210056,68.8242,17848.74023
Europe,Ukraine,2017,45436041,69.26331,16310.36035
Europe,United Kingdom,1962,53272830,78.18751,16279.32496
Europe,United Kingdom,1967,54973661,77.23788,17849.0809
Europe,United Kingdom,1972,56079239,76.96641,19602.26793
Europe,United Kingdom,1977,56175829,78.05445,20584.23286
Europe,United Kingdom,1982,56292755,78.57904,23143.3956
Europe,United Kingdom,1987,56886024,78.26102,29867.28196
Europe,United Kingdom,1992,57719272,78.15493,34014.97468
Europe,United Kingdom,1997,58447089,79.14486,39240.69074
Europe,United Kingdom,2002,59540763,80.11461,44751.84782
Europe,United Kingdom,2007,61535855,80.64833,49459.8415
Europe,United Kingdom,2012,63960484,81.29057,47550.94285
Europe,United Kingdom,2017,66354471,82.23066,51601.14044
